site_id,sensor_id,datetime_local,species_common,species_scientific,confidence,start_time_sec,end_time_sec,file_name,date,hour,minute,call_duration
4,7902,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5789698362350464,114.0,117.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Little Egret,Egretta garzetta,0.5688930749893188,126.0,129.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Little Egret,Egretta garzetta,0.3226240277290344,138.0,141.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.826863169670105,141.0,144.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Little Egret,Egretta garzetta,0.5879337191581726,153.0,156.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Little Egret,Egretta garzetta,0.5016366839408875,156.0,159.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9477190375328064,159.0,162.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
1,7899,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7227142453193665,180.0,183.0,1_S7899_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
3,7901,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6967606544494629,180.0,183.0,3_S7901_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
1,7899,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3618437647819519,186.0,189.0,1_S7899_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.720745325088501,186.0,189.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
3,7901,2025-02-04 20:00:00,Common Greenshank,Tringa nebularia,0.6732469797134399,189.0,192.0,3_S7901_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.48340800404548645,195.0,198.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3218921422958374,201.0,204.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9372091889381409,207.0,210.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Little Egret,Egretta garzetta,0.5266999006271362,216.0,219.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8236072659492493,219.0,222.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9681360125541687,222.0,225.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
1,7899,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9563571214675903,237.0,240.0,1_S7899_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8624048233032227,237.0,240.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7888758182525635,243.0,246.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
1,7899,2025-02-04 20:00:00,Common Greenshank,Tringa nebularia,0.502151608467102,249.0,252.0,1_S7899_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
1,7899,2025-02-04 20:00:00,Spoon-billed Sandpiper,Calidris pygmaea,0.301609069108963,282.0,285.0,1_S7899_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7551133036613464,294.0,297.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3705766201019287,300.0,303.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
1,7899,2025-02-04 20:00:00,Bank Swallow,Riparia riparia,0.3049600422382355,306.0,309.0,1_S7899_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3352710008621216,309.0,312.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7463228106498718,315.0,318.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6954019069671631,318.0,321.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8870214819908142,321.0,324.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8980288505554199,324.0,327.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.4936366081237793,333.0,336.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6333848237991333,339.0,342.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7576320171356201,345.0,348.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
1,7899,2025-02-04 20:00:00,Zebra Dove,Geopelia striata,0.3315696716308594,369.0,372.0,1_S7899_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
1,7899,2025-02-04 20:00:00,Bank Swallow,Riparia riparia,0.291282594203949,432.0,435.0,1_S7899_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6813679337501526,462.0,465.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8908680081367493,480.0,483.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5174753665924072,483.0,486.0,4_S7902_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
1,7899,2025-02-04 20:00:00,Zebra Dove,Geopelia striata,0.38279256224632263,525.0,528.0,1_S7899_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
3,7901,2025-02-04 20:00:00,Zebra Dove,Geopelia striata,0.3662620484828949,531.0,534.0,3_S7901_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
1,7899,2025-02-04 20:00:00,Zebra Dove,Geopelia striata,0.5640392899513245,534.0,537.0,1_S7899_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
3,7901,2025-02-04 20:00:00,Zebra Dove,Geopelia striata,0.3173556625843048,534.0,537.0,3_S7901_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
1,7899,2025-02-04 20:00:00,Zebra Dove,Geopelia striata,0.42090126872062683,597.0,600.0,1_S7899_20250204_200000(UTC+7).wav,2025-02-04,20,0,3.0
4,7902,2025-02-04 20:15:00,Little Egret,Egretta garzetta,0.37449905276298523,129.0,132.0,4_S7902_20250204_201500(UTC+7).wav,2025-02-04,20,15,3.0
4,7902,2025-02-04 20:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6693862676620483,165.0,168.0,4_S7902_20250204_201500(UTC+7).wav,2025-02-04,20,15,3.0
4,7902,2025-02-04 20:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7545654773712158,183.0,186.0,4_S7902_20250204_201500(UTC+7).wav,2025-02-04,20,15,3.0
4,7902,2025-02-04 20:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.4855506420135498,186.0,189.0,4_S7902_20250204_201500(UTC+7).wav,2025-02-04,20,15,3.0
4,7902,2025-02-04 20:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8485040664672852,222.0,225.0,4_S7902_20250204_201500(UTC+7).wav,2025-02-04,20,15,3.0
4,7902,2025-02-04 20:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.2621478736400604,309.0,312.0,4_S7902_20250204_201500(UTC+7).wav,2025-02-04,20,15,3.0
4,7902,2025-02-04 20:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.4746674597263336,315.0,318.0,4_S7902_20250204_201500(UTC+7).wav,2025-02-04,20,15,3.0
4,7902,2025-02-04 20:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.31794148683547974,546.0,549.0,4_S7902_20250204_201500(UTC+7).wav,2025-02-04,20,15,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3184823989868164,12.0,15.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.4014299511909485,33.0,36.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.2876411974430084,72.0,75.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3680992126464844,111.0,114.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7392837405204773,120.0,123.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3231913149356842,126.0,129.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.2861535847187042,162.0,165.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6214082837104797,168.0,171.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.4557596445083618,171.0,174.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5324180722236633,174.0,177.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7922565937042236,189.0,192.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7058741450309753,192.0,195.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.32628610730171204,234.0,237.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.30888986587524414,249.0,252.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3436796963214874,255.0,258.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5873047113418579,264.0,267.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5236841440200806,267.0,270.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.538307249546051,273.0,276.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3757331967353821,282.0,285.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8423913717269897,288.0,291.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6246248483657837,327.0,330.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3684452176094055,336.0,339.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6098007559776306,339.0,342.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6695666909217834,345.0,348.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7923363447189331,351.0,354.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9955708384513855,354.0,357.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5454584956169128,357.0,360.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9384652972221375,369.0,372.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9051729440689087,372.0,375.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.966238260269165,375.0,378.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8814488649368286,378.0,381.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7453856468200684,381.0,384.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9097743630409241,384.0,387.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9253432154655457,387.0,390.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9533411264419556,390.0,393.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8372126817703247,393.0,396.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.45874303579330444,399.0,402.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.297728568315506,405.0,408.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5182725191116333,408.0,411.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.26921412348747253,411.0,414.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7802225351333618,414.0,417.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6877424716949463,417.0,420.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.2588094174861908,495.0,498.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:30:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8009858131408691,594.0,597.0,4_S7902_20250204_203000(UTC+7).wav,2025-02-04,20,30,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7900127172470093,27.0,30.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.33774882555007935,39.0,42.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8812155723571777,51.0,54.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8142634630203247,57.0,60.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.34637007117271423,111.0,114.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5295752882957458,114.0,117.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5349817276000977,138.0,141.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5902037024497986,147.0,150.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7528977394104004,231.0,234.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.39600101113319397,237.0,240.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.2718755006790161,240.0,243.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.775274932384491,348.0,351.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9611391425132751,354.0,357.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8789116740226746,360.0,363.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5980422496795654,363.0,366.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5841553807258606,366.0,369.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.949165403842926,414.0,417.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9127353429794312,417.0,420.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8123019933700562,429.0,432.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3678956627845764,432.0,435.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9387736320495605,447.0,450.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.48491424322128296,453.0,456.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Common Greenshank,Tringa nebularia,0.3862461447715759,456.0,459.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.36640653014183044,456.0,459.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.679606556892395,468.0,471.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.2845531404018402,492.0,495.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3130975067615509,507.0,510.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.30902549624443054,513.0,516.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.26605844497680664,516.0,519.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 20:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.688215434551239,552.0,555.0,4_S7902_20250204_204500(UTC+7).wav,2025-02-04,20,45,3.0
4,7902,2025-02-04 21:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.49986687302589417,0.0,3.0,4_S7902_20250204_210000(UTC+7).wav,2025-02-04,21,0,3.0
4,7902,2025-02-04 21:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.29654157161712646,12.0,15.0,4_S7902_20250204_210000(UTC+7).wav,2025-02-04,21,0,3.0
4,7902,2025-02-04 21:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.2854098379611969,132.0,135.0,4_S7902_20250204_210000(UTC+7).wav,2025-02-04,21,0,3.0
4,7902,2025-02-04 21:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8526924252510071,135.0,138.0,4_S7902_20250204_210000(UTC+7).wav,2025-02-04,21,0,3.0
4,7902,2025-02-04 21:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.47912222146987915,138.0,141.0,4_S7902_20250204_210000(UTC+7).wav,2025-02-04,21,0,3.0
4,7902,2025-02-04 21:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8648115396499634,153.0,156.0,4_S7902_20250204_210000(UTC+7).wav,2025-02-04,21,0,3.0
4,7902,2025-02-04 21:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.42716795206069946,192.0,195.0,4_S7902_20250204_210000(UTC+7).wav,2025-02-04,21,0,3.0
4,7902,2025-02-04 21:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6204552054405212,195.0,198.0,4_S7902_20250204_210000(UTC+7).wav,2025-02-04,21,0,3.0
4,7902,2025-02-04 21:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6751970648765564,393.0,396.0,4_S7902_20250204_210000(UTC+7).wav,2025-02-04,21,0,3.0
4,7902,2025-02-04 21:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.35888993740081787,411.0,414.0,4_S7902_20250204_210000(UTC+7).wav,2025-02-04,21,0,3.0
4,7902,2025-02-04 21:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6569074392318726,420.0,423.0,4_S7902_20250204_210000(UTC+7).wav,2025-02-04,21,0,3.0
4,7902,2025-02-04 21:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.47262969613075256,438.0,441.0,4_S7902_20250204_210000(UTC+7).wav,2025-02-04,21,0,3.0
4,7902,2025-02-04 21:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8662577867507935,453.0,456.0,4_S7902_20250204_210000(UTC+7).wav,2025-02-04,21,0,3.0
4,7902,2025-02-04 21:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9468753337860107,459.0,462.0,4_S7902_20250204_210000(UTC+7).wav,2025-02-04,21,0,3.0
4,7902,2025-02-04 21:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9357110261917114,468.0,471.0,4_S7902_20250204_210000(UTC+7).wav,2025-02-04,21,0,3.0
4,7902,2025-02-04 21:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.35391685366630554,477.0,480.0,4_S7902_20250204_210000(UTC+7).wav,2025-02-04,21,0,3.0
4,7902,2025-02-04 21:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.4215691089630127,12.0,15.0,4_S7902_20250204_211500(UTC+7).wav,2025-02-04,21,15,3.0
4,7902,2025-02-04 21:15:00,Great Egret,Ardea alba,0.2750189006328583,21.0,24.0,4_S7902_20250204_211500(UTC+7).wav,2025-02-04,21,15,3.0
4,7902,2025-02-04 21:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6809293031692505,30.0,33.0,4_S7902_20250204_211500(UTC+7).wav,2025-02-04,21,15,3.0
